ep,return,steps,corr_frac,pol_loss,val_loss,entropy,smooth_return
525,-135.0,300,0.03333333333333333,-0.44431072473526,540.9988403320312,4.330757141113281,-90.73397481244692
526,-130.5,300,0.043333333333333335,0.020265713334083557,507.2165832519531,3.4536056518554688,-92.72227607182457
527,-114.0,300,0.08,0.4004134237766266,411.5413513183594,3.2460196018218994,-93.78616226823334
528,-133.5,300,0.03666666666666667,-0.6515535712242126,545.1158447265625,4.400911331176758,-95.77185415482167
529,-94.5,300,0.12333333333333334,0.08300960808992386,310.3760070800781,3.0019960403442383,-95.70826144708057
530,-127.5,300,0.05,0.1253042072057724,503.9895935058594,3.968104839324951,-97.29784837472654
531,-124.5,300,0.056666666666666664,0.08048240840435028,455.836669921875,4.1154279708862305,-98.6579559559902
532,-126.0,300,0.05333333333333334,0.40459659695625305,579.6614990234375,4.239751815795898,-100.02505815819069
533,-150.0,300,0.0,0.006370913237333298,666.3281860351562,5.731578826904297,-102.52380525028114
534,-78.0,300,0.16,-0.5266691446304321,212.4205780029297,2.9830095767974854,-101.29761498776709
535,-98.5,215,0.027906976744186046,-0.6407834887504578,422.39617919921875,4.988053321838379,-101.15773423837872
536,-121.5,300,0.06333333333333334,0.48959097266197205,406.1409606933594,3.784031629562378,-102.17484752645979
537,-24.5,208,0.2548076923076923,-0.5948770642280579,70.60107421875,2.2942962646484375,-98.29110515013679
538,-109.5,300,0.09,-0.18779195845127106,342.59564208984375,2.926459550857544,-98.85154989262993
539,-126.0,300,0.05333333333333334,-0.5279374122619629,455.5487060546875,3.57305908203125,-100.20897239799842
540,-123.0,300,0.06,0.3748699128627777,499.2555236816406,3.9776017665863037,-101.3485237780985
541,-138.0,300,0.02666666666666667,0.29172608256340027,546.2730102539062,4.639128684997559,-103.18109758919357
542,-120.0,300,0.06666666666666667,-0.0365443229675293,411.84454345703125,3.220675230026245,-104.02204270973388
543,-26.0,106,0.16981132075471697,-0.5506382584571838,68.85850524902344,3.411076068878174,-100.12094057424719
544,-105.0,300,0.1,0.3368315100669861,353.1168212890625,3.000308036804199,-100.36489354553483
545,-124.5,300,0.056666666666666664,0.12722036242485046,491.7226257324219,3.043515920639038,-101.57164886825808
546,-63.0,300,0.19333333333333333,-0.12062662094831467,184.31948852539062,2.8660056591033936,-99.64306642484517
547,-50.0,124,0.06451612903225806,0.21861758828163147,225.46751403808594,3.72174072265625,-97.16091310360291
548,-129.0,300,0.04666666666666667,-0.5772149562835693,498.2606506347656,4.159084796905518,-98.75286744842276
549,-118.5,300,0.07,0.3796903192996979,490.5282287597656,4.345393180847168,-99.74022407600161
550,-6.5,16,0.0625,-0.10964131355285645,5.524286270141602,4.123795032501221,-95.07821287220153
551,-106.5,300,0.09666666666666666,-0.2877621054649353,356.4969787597656,3.1449198722839355,-95.64930222859145
552,-139.5,300,0.023333333333333334,-0.01300356537103653,618.1759033203125,4.9147162437438965,-97.84183711716187
553,-94.5,300,0.12333333333333334,0.28744184970855713,234.39068603515625,2.5580708980560303,-97.67474526130377
554,-5.5,20,0.15,-0.45182347297668457,3.2476627826690674,2.0453953742980957,-93.06600799823858
555,-120.0,300,0.06666666666666667,0.49996060132980347,498.43408203125,4.121520519256592,-94.41270759832665
556,-99.0,300,0.11333333333333333,0.2419745922088623,330.24761962890625,3.0842642784118652,-94.64207221841032
557,-57.0,300,0.20666666666666667,-0.039534810930490494,99.18147277832031,2.6028263568878174,-92.7599686074898
558,-138.0,300,0.02666666666666667,-0.732237696647644,568.7913818359375,4.704971790313721,-95.0219701771153
559,-69.0,300,0.18,-0.4499827027320862,157.52908325195312,2.531355142593384,-93.72087166825953
560,-1.5,45,0.3111111111111111,-0.15955603122711182,2.0539302825927734,1.4118413925170898,-89.10982808484655
561,-142.5,300,0.016666666666666666,0.171224907040596,586.6607666015625,4.294135093688965,-91.77933668060422
562,-129.0,300,0.04666666666666667,-0.006978289224207401,505.8170471191406,4.1044487953186035,-93.640369846574
563,-126.0,300,0.05333333333333334,0.7007293105125427,488.6571960449219,3.937988758087158,-95.25835135424529
564,-54.0,300,0.21333333333333335,0.2620810270309448,132.91476440429688,2.237389087677002,-93.19543378653303
565,10.5,12,0.9166666666666666,0.30274268984794617,21.131946563720703,1.1116132736206055,-88.01066209720636
566,-147.0,300,0.006666666666666667,0.03575426712632179,659.5635375976562,5.11832332611084,-90.96012899234604
567,-138.0,300,0.02666666666666667,0.26445576548576355,601.7984619140625,4.648221492767334,-93.31212254272874
568,-142.5,300,0.016666666666666666,0.026195894926786423,611.4238891601562,5.007113933563232,-95.7715164155923
569,-141.0,300,0.02,0.0679711401462555,606.2466430664062,4.999081134796143,-98.03294059481269
570,-55.5,300,0.21,-0.08317071199417114,83.8028564453125,2.3754024505615234,-95.90629356507205
571,4.5,42,0.40476190476190477,-0.21031221747398376,4.900655746459961,2.029559850692749,-90.88597888681845
572,-121.5,300,0.06333333333333334,-0.19944797456264496,404.84844970703125,3.4796183109283447,-92.41667994247753
573,-32.5,71,0.028169014084507043,0.06819459050893784,114.37431335449219,3.9484152793884277,-89.42084594535365
574,-78.0,300,0.16,0.17247052490711212,214.96170043945312,2.650625467300415,-88.84980364808597
575,-124.5,300,0.056666666666666664,0.17843617498874664,518.1903076171875,3.9300460815429688,-90.63231346568166
576,-109.5,300,0.09,0.6651090383529663,398.9765625,3.6984522342681885,-91.57569779239756
577,-147.0,300,0.006666666666666667,-0.11450184136629105,630.7010498046875,5.085777759552002,-94.34691290277767
578,-75.0,300,0.16666666666666666,-0.05285334214568138,194.08355712890625,2.9475858211517334,-93.37956725763878
579,69.0,300,0.4866666666666667,-0.2026798576116562,305.346923828125,1.5020067691802979,-85.26058889475684
580,-136.5,300,0.03,0.2021632045507431,542.626708984375,4.0887770652771,-87.822559450019
581,-77.0,247,0.12550607287449392,-0.19336803257465363,220.22540283203125,3.061691999435425,-87.28143147751804
582,-79.5,300,0.15666666666666668,-0.15714965760707855,214.3389129638672,2.621436357498169,-86.89235990364213
583,-123.0,300,0.06,0.39072123169898987,430.3238525390625,3.6342287063598633,-88.69774190846003
584,-30.0,300,0.26666666666666666,-0.17512044310569763,51.43396759033203,2.247807264328003,-85.76285481303702
585,-69.0,300,0.18,-0.14234574139118195,264.9400329589844,2.497164726257324,-84.92471207238518
586,-7.0,17,0.058823529411764705,-0.11491607129573822,6.276010990142822,2.7296488285064697,-81.0284764687659
587,-148.5,300,0.0033333333333333335,0.33605116605758667,651.9083251953125,5.012881755828857,-84.4020526453276
588,-123.0,300,0.06,0.3034299314022064,456.5233459472656,3.815330982208252,-86.33195001306122
589,-133.5,300,0.03666666666666667,-0.32911378145217896,508.45892333984375,4.709799766540527,-88.69035251240815
590,-135.0,300,0.03333333333333333,0.15264025330543518,537.699462890625,3.686833143234253,-91.00583488678774
591,-135.0,300,0.03333333333333333,0.2431466281414032,528.1122436523438,3.4256560802459717,-93.20554314244835
592,-112.5,300,0.08333333333333333,-0.021090494468808174,441.9939270019531,3.208317756652832,-94.17026598532593
593,125.5,295,0.6169491525423729,-0.41034746170043945,563.2905883789062,1.3100473880767822,-83.18675268605962
594,-121.5,300,0.06333333333333334,0.44230973720550537,430.0647888183594,4.166899681091309,-85.10241505175664
595,-103.5,300,0.10333333333333333,-0.10514862090349197,376.4298095703125,2.962075710296631,-86.02229429916879
596,-141.0,300,0.02,0.2779124081134796,634.8618774414062,4.816868782043457,-88.77117958421034
597,-144.0,300,0.013333333333333334,-0.20506256818771362,609.0033569335938,5.107616424560547,-91.53262060499982
598,-130.5,300,0.043333333333333335,0.033020250499248505,575.9674072265625,4.614451885223389,-93.48098957474983
599,-59.0,157,0.08280254777070063,0.1866985708475113,233.7879180908203,3.342482805252075,-91.75694009601233
600,-96.0,300,0.12,-0.18326114118099213,268.56353759765625,3.3161065578460693,-91.9690930912117
601,-145.5,300,0.01,0.3420811593532562,629.3961181640625,4.339311599731445,-94.64563843665113
602,-138.0,300,0.02666666666666667,-0.26013004779815674,565.7721557617188,3.8963661193847656,-96.81335651481857
603,-66.0,231,0.14285714285714285,-0.5888110399246216,185.9352264404297,3.05869197845459,-95.27268868907763
604,-121.0,275,0.04,-0.08382590860128403,469.4336853027344,4.094892501831055,-96.55905425462373
605,7.0,40,0.45,0.05102944374084473,27.373682022094727,1.2759897708892822,-91.38110154189255
606,-130.5,300,0.043333333333333335,-0.794987678527832,494.54833984375,4.196239471435547,-93.33704646479792
607,-133.5,300,0.03666666666666667,-0.02664243057370186,568.4647827148438,3.9425253868103027,-95.34519414155803
608,-100.5,300,0.11,0.23888163268566132,382.67437744140625,3.3651676177978516,-95.60293443448012
609,-144.0,300,0.013333333333333334,0.09901779145002365,644.7513427734375,5.02677583694458,-98.02278771275611
610,-115.5,300,0.07666666666666666,-0.893856406211853,417.69854736328125,3.55780029296875,-98.89664832711831
611,-126.0,300,0.05333333333333334,0.46065226197242737,506.4175720214844,3.454267740249634,-100.25181591076239
612,20.5,127,0.4409448818897638,-0.06478096544742584,28.093345642089844,1.5056812763214111,-94.21422511522425
613,-147.0,300,0.006666666666666667,-0.07187001407146454,623.2615356445312,5.061161994934082,-96.85351385946304
614,-129.0,300,0.04666666666666667,-0.031363002955913544,490.97344970703125,3.3946523666381836,-98.46083816648988
615,-126.0,300,0.05333333333333334,-0.47198519110679626,507.06585693359375,4.065378665924072,-99.83779625816538
616,-58.0,185,0.12432432432432433,0.03663985803723335,148.79673767089844,4.078946590423584,-97.74590644525712
617,3.5,11,0.5454545454545454,-0.7017341256141663,1.5581130981445312,1.9344362020492554,-92.68361112299426
618,-117.0,300,0.07333333333333333,-0.23145592212677002,448.0623474121094,2.6938014030456543,-93.89943056684454
619,-93.0,300,0.12666666666666668,-0.049356602132320404,303.36590576171875,3.1943557262420654,-93.85445903850231
620,-147.0,300,0.006666666666666667,0.027508266270160675,635.3560791015625,5.072215557098389,-96.51173608657719
621,-57.5,172,0.11046511627906977,0.23195257782936096,227.90904235839844,3.0945653915405273,-94.56114928224832
622,-144.0,300,0.013333333333333334,0.14955806732177734,651.3876953125,4.901205539703369,-97.0330918181359
623,0.5,26,0.34615384615384615,-0.3686133623123169,1.0187867879867554,1.309444785118103,-92.15643722722909
624,-136.5,300,0.03,0.08906476199626923,582.7757568359375,4.976810932159424,-94.37361536586764
625,-61.5,183,0.1092896174863388,-0.7044687271118164,205.376953125,3.1862337589263916,-92.72993459757426
626,-139.5,300,0.023333333333333334,0.15112152695655823,556.0978393554688,4.8145527839660645,-95.06843786769554
627,-79.5,300,0.15666666666666668,-0.17783142626285553,199.44068908691406,2.7720768451690674,-94.29001597431075
628,0.0,6,0.3333333333333333,-0.456243634223938,0.34958502650260925,0.7487117648124695,-89.5755151755952
629,-29.5,143,0.1958041958041958,0.09561773389577866,71.61903381347656,3.0055840015411377,-86.57173941681543
630,-123.0,300,0.06,-0.053795117884874344,464.88812255859375,3.663297653198242,-88.39315244597466
631,-132.0,300,0.04,0.7375624775886536,521.3883666992188,4.217674732208252,-90.57349482367592
632,-124.5,300,0.056666666666666664,0.22007881104946136,491.22698974609375,2.901778221130371,-92.2698200824921
633,-93.0,300,0.12666666666666668,0.02219192497432232,284.4168701171875,2.204822540283203,-92.3063290783675
634,-3.5,46,0.2826086956521739,-0.18518531322479248,3.243154764175415,1.8426339626312256,-87.86601262444911
635,-43.0,242,0.21487603305785125,-0.05761731043457985,70.34626770019531,2.3526268005371094,-85.62271199322666
636,-130.5,300,0.043333333333333335,0.1115291640162468,558.5596313476562,3.4970479011535645,-87.86657639356532
637,-97.5,300,0.11666666666666667,0.27582111954689026,370.7167663574219,3.701296806335449,-88.34824757388705
638,-139.5,300,0.023333333333333334,-0.3532785177230835,588.4869384765625,5.206846714019775,-90.9058351951927
639,-94.5,285,0.11228070175438597,0.1592358499765396,308.95654296875,3.354339838027954,-91.08554343543305
640,-126.0,300,0.05333333333333334,-0.7336447238922119,464.0037536621094,3.666637420654297,-92.83126626366139
641,-99.0,300,0.11333333333333333,0.0192804466933012,397.9078369140625,3.950467109680176,-93.13970295047832
642,-102.0,300,0.10666666666666667,-0.007709859404712915,355.4736022949219,2.7161333560943604,-93.58271780295439
643,-120.0,300,0.06666666666666667,0.2960071265697479,543.2988891601562,4.101612091064453,-94.90358191280667
644,-124.5,300,0.056666666666666664,-0.5351028442382812,428.69830322265625,4.331304550170898,-96.38340281716633
645,-130.5,300,0.043333333333333335,-0.574233889579773,544.9164428710938,3.941206932067871,-98.08923267630801
646,-79.5,300,0.15666666666666668,-0.25186118483543396,273.1756286621094,3.9449350833892822,-97.15977104249261
647,-141.0,300,0.02,-0.25175389647483826,599.7506103515625,4.471639156341553,-99.35178249036797
648,-52.5,129,0.06201550387596899,0.262463241815567,241.69651794433594,4.83439302444458,-97.00919336584957
649,-67.5,300,0.18333333333333332,-0.31532740592956543,151.54942321777344,2.7890567779541016,-95.53373369755708
650,-17.0,55,0.12727272727272726,0.4071711003780365,31.09141731262207,2.385763645172119,-91.60704701267922
651,-118.5,300,0.07,-0.24693606793880463,437.5212707519531,3.1734771728515625,-92.95169466204526
652,-123.0,300,0.06,0.3159807026386261,537.5452270507812,4.008952617645264,-94.454109928943
653,-42.5,160,0.15625,-0.10591387748718262,127.2421646118164,2.608877182006836,-91.85640443249585
654,-7.0,65,0.26153846153846155,-0.45391151309013367,9.619601249694824,2.0040178298950195,-87.61358421087105
655,-115.5,300,0.07666666666666666,0.017248179763555527,551.2891845703125,4.385288238525391,-89.0079050003275
656,-129.0,300,0.04666666666666667,0.5688644051551819,508.2371520996094,4.201809406280518,-91.00750975031112
657,-108.0,300,0.09333333333333334,-0.32751911878585815,333.5549621582031,3.113060235977173,-91.85713426279555
658,-1.5,9,0.2222222222222222,-0.026659011840820312,0.9767360687255859,2.363835573196411,-87.33927754965578
659,-52.5,198,0.15656565656565657,0.30178216099739075,215.8008575439453,3.1551296710968018,-85.59731367217299
660,-141.0,300,0.02,-0.24899089336395264,598.7340698242188,4.611659049987793,-88.36744798856434
661,-136.5,300,0.03,-0.7589297890663147,534.1099853515625,4.3679609298706055,-90.77407558913612
662,-99.0,300,0.11333333333333333,0.14589688181877136,339.3459167480469,3.847055673599243,-91.18537180967931
663,88.5,162,0.6975308641975309,-0.8067873120307922,361.4011535644531,1.0975040197372437,-82.20110321919535
664,-90.0,300,0.13333333333333333,-0.19426436722278595,222.3634490966797,3.4237403869628906,-82.59104805823557
665,-98.5,278,0.09712230215827339,-0.409677654504776,348.9387512207031,3.3537888526916504,-83.38649565532378
666,-130.5,300,0.043333333333333335,0.2971080541610718,585.7525634765625,4.445435523986816,-85.7421708725576
667,62.0,155,0.6,-0.3404090106487274,210.12120056152344,1.3678151369094849,-78.35506232892972
668,-135.0,300,0.03333333333333333,-0.1235026866197586,545.9746704101562,3.6362171173095703,-81.18730921248323
669,-123.0,300,0.06,-1.139235019683838,456.5743408203125,4.635317325592041,-83.27794375185907
670,-109.5,300,0.09,-0.35423561930656433,332.5212707519531,3.3563411235809326,-84.58904656426611
671,-84.0,300,0.14666666666666667,-0.2565944194793701,182.39935302734375,2.7458291053771973,-84.5595942360528
672,3.5,83,0.3614457831325301,-0.18019859492778778,12.804351806640625,1.3365229368209839,-80.15661452425016
673,-127.5,300,0.05,0.24729327857494354,491.02166748046875,3.269402265548706,-82.52378379803764
674,-80.0,274,0.1386861313868613,-1.1692862510681152,231.8385467529297,3.913400411605835,-82.39759460813576
675,-108.0,300,0.09333333333333334,0.04737376049160957,369.3748779296875,3.6477768421173096,-83.67771487772897
676,-132.0,300,0.04,-0.4528096616268158,502.2325134277344,4.187007904052734,-86.09382913384252
677,-123.0,300,0.06,-0.05039175972342491,468.091796875,3.9297473430633545,-87.9391376771504
678,0.0,66,0.3333333333333333,-0.17672160267829895,12.282439231872559,2.779435396194458,-83.54218079329287
679,-87.5,250,0.1,0.22175836563110352,311.2444763183594,3.047959089279175,-83.74007175362823
680,-130.5,300,0.043333333333333335,0.7687445878982544,518.3053588867188,3.6234352588653564,-86.07806816594682
681,-126.0,300,0.05333333333333334,-0.080133818089962,428.75689697265625,4.408484935760498,-88.07416475764947
682,-65.5,200,0.115,-0.11590385437011719,289.1336364746094,2.8080575466156006,-86.94545651976699
683,-144.0,300,0.013333333333333334,-0.7376574873924255,602.9993896484375,4.552567005157471,-89.79818369377864
684,-130.5,300,0.043333333333333335,0.05345103144645691,528.4592895507812,4.816880702972412,-91.8332745090897
685,2.5,70,0.35714285714285715,0.04865290969610214,2.9796526432037354,1.5397595167160034,-87.11661078363521
686,-84.0,219,0.0776255707762557,0.174997016787529,301.31085205078125,3.6441493034362793,-86.96078024445345
687,-13.0,74,0.21621621621621623,0.15262959897518158,25.59617805480957,2.289884567260742,-83.26274123223078
688,-81.0,300,0.15333333333333332,-0.24797892570495605,197.50717163085938,2.2930710315704346,-83.14960417061924
689,-108.0,300,0.09333333333333334,-0.0775676965713501,406.46563720703125,3.035576581954956,-84.39212396208828
690,-109.5,300,0.09,-0.48044896125793457,341.2012023925781,3.8393657207489014,-85.64751776398386
691,-117.0,300,0.07333333333333333,0.20994196832180023,474.9881286621094,3.4998347759246826,-87.21514187578465
692,-36.0,168,0.19047619047619047,-0.6896327137947083,61.69369125366211,2.215738296508789,-84.65438478199542
693,-132.0,300,0.04,0.10013730823993683,574.8565673828125,4.435525894165039,-87.02166554289563
694,-51.0,300,0.22,-0.3801901340484619,79.89336395263672,2.434570074081421,-85.22058226575085
695,3.0,300,0.34,-0.3925073742866516,46.65617370605469,1.5498926639556885,-80.8095531524633
696,-103.5,300,0.10333333333333333,-0.27008119225502014,350.4496765136719,3.7429614067077637,-81.94407549484012
697,-126.0,300,0.05333333333333334,0.7905799746513367,483.69000244140625,3.494489908218384,-84.1468717200981
698,-123.0,300,0.06,0.4747787117958069,483.8538513183594,3.1819281578063965,-86.0895281340932
699,-45.0,255,0.21568627450980393,0.003209940856322646,76.45578002929688,2.3156025409698486,-84.03505172738853
700,-75.0,300,0.16666666666666666,-0.09213612973690033,170.39633178710938,2.6628458499908447,-83.5832991410191
701,6.5,11,0.7272727272727273,0.18056616187095642,12.6109619140625,0.39010128378868103,-79.07913418396814
702,-79.5,300,0.15666666666666668,0.01999431662261486,231.1592254638672,2.5484297275543213,-79.10017747476972
703,-24.5,61,0.06557377049180328,-0.2139776200056076,73.33454132080078,4.121342182159424,-76.37016860103122
704,-124.5,300,0.056666666666666664,-0.17406852543354034,446.83416748046875,3.1969504356384277,-78.77666017097965
705,-24.0,210,0.2571428571428571,-0.021447591483592987,35.926856994628906,1.7713661193847656,-76.03782716243067
706,-111.0,300,0.08666666666666667,-0.04945160076022148,331.8942565917969,3.3104920387268066,-77.78593580430913
707,-37.0,101,0.0891089108910891,-0.05466810613870621,109.91939544677734,2.3355510234832764,-75.74663901409367
708,-100.5,300,0.11,0.051281433552503586,295.1005859375,2.880458354949951,-76.984307063389
709,-123.0,300,0.06,0.13953417539596558,475.862548828125,3.7432398796081543,-79.28509171021955
710,-117.0,300,0.07333333333333333,-0.4380219578742981,422.46942138671875,3.579779863357544,-81.17083712470856
711,-87.0,300,0.14,-0.057036515325307846,265.1988220214844,2.644761562347412,-81.46229526847311
712,-106.5,300,0.09666666666666666,-0.2908305525779724,445.713134765625,3.773102283477783,-82.71418050504946
713,-130.5,300,0.043333333333333335,0.4459781050682068,499.90032958984375,3.945941209793091,-85.10347147979698
714,-51.0,300,0.22,-0.5418165326118469,221.73646545410156,3.2011585235595703,-83.39829790580713
715,-117.0,300,0.07333333333333333,-0.7529985904693604,373.6638488769531,3.7101449966430664,-85.07838301051676
716,-109.5,300,0.09,-0.013647155836224556,443.66375732421875,4.018317222595215,-86.29946385999091
717,-142.5,300,0.016666666666666666,0.034854546189308167,596.5665893554688,4.6940412521362305,-89.10949066699136
718,-33.0,147,0.1836734693877551,-0.10347981005907059,86.45659637451172,2.043588638305664,-86.3040161336418
719,4.0,16,0.5,-0.748826265335083,1.4927257299423218,1.343225121498108,-81.78881532695969
720,15.0,102,0.43137254901960786,-0.04238654300570488,29.76571273803711,1.1784255504608154,-76.9493745606117
721,-82.5,240,0.10416666666666667,-0.15641124546527863,298.92926025390625,3.4127280712127686,-77.22690583258111
722,-124.5,300,0.056666666666666664,0.07636870443820953,494.5517272949219,4.217010021209717,-79.59056054095204
723,-124.5,300,0.056666666666666664,-0.2720380425453186,440.7637023925781,3.6122965812683105,-81.83603251390443
724,-99.0,300,0.11333333333333333,-0.2793130576610565,283.6558837890625,3.665372371673584,-82.6942308882092
725,-85.5,300,0.14333333333333334,-0.08181215822696686,213.28057861328125,2.842285394668579,-82.83451934379875
726,-59.0,154,0.07792207792207792,-0.5930343270301819,188.87240600585938,3.1074647903442383,-81.64279337660881
727,-17.5,158,0.25949367088607594,-0.428363561630249,14.3405179977417,1.8191553354263306,-78.43565370777836
728,12.0,261,0.36398467432950193,-0.3105054199695587,36.93791961669922,1.718656063079834,-73.91387102238944
729,-68.0,202,0.10891089108910891,-0.28993362188339233,191.06771850585938,2.7125401496887207,-73.61817747126997
730,25.5,96,0.5104166666666666,0.1008482575416565,93.9887924194336,1.4866126775741577,-68.66226859770647
731,-133.5,300,0.03666666666666667,-0.11568807065486908,557.9784545898438,3.470200300216675,-71.90415516782114
732,-126.0,300,0.05333333333333334,0.4970524311065674,476.3188781738281,3.910599946975708,-74.60894740943009
733,-138.0,300,0.02666666666666667,0.0447528213262558,549.9405517578125,3.79475474357605,-77.77850003895858
734,-126.0,300,0.05333333333333334,-0.1973300278186798,486.427734375,3.1079516410827637,-80.18957503701064
735,-53.5,161,0.11180124223602485,-0.7835795879364014,150.52415466308594,2.9484353065490723,-78.8550962851601
736,-108.0,300,0.09333333333333334,-0.21657687425613403,324.75341796875,3.92655086517334,-80.3123414709021
737,-59.0,238,0.16806722689075632,-0.3999546766281128,135.37619018554688,2.5312507152557373,-79.24672439735699
738,-117.0,300,0.07333333333333333,-0.24654822051525116,405.30670166015625,3.2996063232421875,-81.13438817748913
739,-1.5,42,0.30952380952380953,-0.37177014350891113,3.081319570541382,2.5569677352905273,-77.15266876861467
740,2.0,83,0.3493975903614458,-0.3899604082107544,6.6732659339904785,2.3580996990203857,-73.19503533018394
741,-78.0,300,0.16,-0.8916323184967041,291.1919250488281,3.7357537746429443,-73.43528356367474
742,-141.0,300,0.02,0.5763773322105408,573.9620971679688,4.299426555633545,-76.813519385491
743,-0.5,10,0.3,-0.1084723025560379,0.4151611924171448,2.174196243286133,-72.99784341621645
744,-121.5,300,0.06333333333333334,0.1353631168603897,444.3471984863281,4.124494552612305,-75.42295124540563
745,3.5,5,0.8,-0.5067610144615173,2.4437456130981445,0.40637263655662537,-71.47680368313534
746,-91.5,300,0.13,0.023510387167334557,268.13214111328125,2.3411123752593994,-72.47796349897858
747,-43.5,300,0.23666666666666666,-0.11931371688842773,132.35833740234375,2.241772413253784,-71.02906532402965
748,27.0,198,0.42424242424242425,-0.49796029925346375,211.91903686523438,2.0081100463867188,-66.12761205782816
749,-46.5,165,0.14545454545454545,-0.3404427170753479,136.56346130371094,2.9718050956726074,-65.14623145493675
750,112.5,165,0.7878787878787878,-0.08318580687046051,723.3822021484375,0.8224571943283081,-56.26391988218991
751,-138.0,291,0.01718213058419244,-0.051988307386636734,587.6021118164062,3.9610159397125244,-60.35072388808041
752,-123.0,300,0.06,0.2860505282878876,416.9328308105469,3.869178056716919,-63.483187693676385
753,-81.0,300,0.15333333333333332,0.20843937993049622,217.7355194091797,3.1470158100128174,-64.35902830899256
754,13.0,202,0.37623762376237624,-0.6867123246192932,76.72692108154297,1.8552765846252441,-60.49107689354293
755,-145.5,300,0.01,-0.006635259371250868,620.6181030273438,5.06477165222168,-64.74152304886579
756,-25.5,300,0.27666666666666667,-0.5795168876647949,60.16556167602539,2.376849889755249,-62.77944689642249
757,-106.5,300,0.09666666666666666,0.505501389503479,370.5849304199219,3.2296924591064453,-64.96547455160136
758,-111.0,300,0.08666666666666667,0.7386192679405212,372.8960876464844,3.2742197513580322,-67.26720082402129
759,-136.5,300,0.03,-0.00037059784517623484,557.8820190429688,4.753650665283203,-70.72884078282021
760,-124.5,300,0.056666666666666664,0.585800290107727,544.8933715820312,3.8873374462127686,-73.4173987436792
761,-127.5,300,0.05,0.8397320508956909,518.739501953125,3.7198779582977295,-76.12152880649523
762,-81.0,300,0.15333333333333332,-0.5929339528083801,213.41653442382812,3.0592539310455322,-76.36545236617047
763,-109.5,300,0.09,-0.5234700441360474,332.1618957519531,3.5295495986938477,-78.02217974786194
764,-48.0,300,0.22666666666666666,-0.34072384238243103,101.71186065673828,2.346486806869507,-76.52107076046885
765,-114.0,300,0.08,-0.09738792479038239,398.02850341796875,3.3871989250183105,-78.3950172224454
766,-108.0,300,0.09333333333333334,0.21164292097091675,389.0989074707031,3.5019311904907227,-79.87526636132314
767,-121.5,300,0.06333333333333334,0.32362040877342224,530.0255126953125,3.4529597759246826,-81.95650304325699
768,-91.0,242,0.08264462809917356,-0.5486102104187012,312.1729736328125,2.8770079612731934,-82.40867789109413
769,-28.0,62,0.03225806451612903,-0.3423028588294983,82.60157012939453,4.110407829284668,-79.68824399653943
770,-39.5,223,0.21524663677130046,-0.20137275755405426,93.4518051147461,2.6592745780944824,-77.67883179671244
771,-124.5,300,0.056666666666666664,0.6541908979415894,490.8049011230469,3.7220003604888916,-80.01989020687681
772,-81.0,300,0.15333333333333332,-0.2615431845188141,236.4575653076172,3.3296163082122803,-80.06889569653296
773,-43.5,144,0.13194444444444445,0.587065577507019,152.86895751953125,2.8145179748535156,-78.2404509117063
774,-111.0,300,0.08666666666666667,0.13341355323791504,482.95526123046875,4.365514278411865,-79.87842836612099
775,47.0,107,0.6261682242990654,-0.20596617460250854,162.16522216796875,1.4120484590530396,-73.53450694781493
776,-109.5,300,0.09,0.04784373566508293,353.7760925292969,3.7033183574676514,-75.33278160042418
777,-130.5,300,0.043333333333333335,0.27043843269348145,584.7616577148438,4.380563259124756,-78.09114252040298
778,-82.5,252,0.11507936507936507,-0.38580864667892456,318.3817138671875,3.2737395763397217,-78.31158539438283
779,-91.5,300,0.13,-0.02025459334254265,226.71937561035156,2.7486863136291504,-78.97100612466369
780,12.0,57,0.47368421052631576,-0.6939947009086609,7.85067892074585,1.9099868535995483,-74.4224558184305
781,156.0,252,0.746031746031746,0.20375967025756836,1134.3631591796875,0.9751858711242676,-62.90133302750898
782,-4.0,59,0.288135593220339,-0.056437477469444275,5.004123687744141,2.1816043853759766,-59.956266376133534
783,-127.5,300,0.05,-0.33443236351013184,497.8290710449219,4.708844184875488,-63.33345305732686
784,-81.0,168,0.011904761904761904,-0.09051088988780975,366.8591003417969,4.235401630401611,-64.21678040446051
785,-32.0,136,0.17647058823529413,-0.42962780594825745,73.61085510253906,3.42436146736145,-62.60594138423748
786,-67.5,171,0.07017543859649122,0.30740079283714294,318.9031982421875,3.545257329940796,-62.850644315025605
787,-40.5,300,0.24333333333333335,0.09528671205043793,80.7073745727539,2.765957832336426,-61.73311209927432
788,-136.5,300,0.03,-0.2167840600013733,563.6167602539062,4.059226036071777,-65.4714564943106
789,-15.5,52,0.1346153846153846,-0.4275874197483063,21.748619079589844,2.2322018146514893,-62.97288366959506
790,-138.0,300,0.02666666666666667,0.02003902569413185,534.1547241210938,4.490661144256592,-66.72423948611531
791,-87.0,300,0.14,-0.5176445841789246,239.383544921875,3.041029214859009,-67.73802751180953
792,-132.0,300,0.04,-0.5479156970977783,498.14105224609375,4.877724647521973,-70.95112613621905
793,-120.0,300,0.06666666666666667,0.012798742391169071,475.3220520019531,3.0527520179748535,-73.40356982940808
794,-79.5,300,0.15666666666666668,-0.08135928958654404,180.1779022216797,2.5358901023864746,-73.70839133793767
